Date,CustomerId,DeliveryDate,Address,ProductId,Quantity,UnitPrice,TaxAmount,TotalExcludingTax,TotalIncludingTax,GrossPrice,Discount,NetPrice,GrossRevenue,NetRevenue,COGS_PER,COGS,GrossProfit,OrderKey,SaleKey
03-05-2017,70256,03-05-2017,"231 Nicholaus Place, Nikolausbury, Turkey",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
04-02-2017,4204,04-02-2017,"460 Garry Motorway, Tremblayfort, Israel",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
13-12-2019,90216,13-12-2019,"725 Prince Junctions, Lake Delilah, Tonga",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
16-07-2019,88475,16-07-2019,"3251 Odessa Street, Bettiemouth, El Salvador",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
20-04-2016,94034,20-04-2016,"46375 Ernesto Avenue, West Janietown, Ethiopia",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
02-08-2019,23897,02-08-2019,"74710 Krystel Fork, West Velvastad, Taiwan",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
14-01-2019,10461,14-01-2019,"9540 Daugherty Islands, North Chanelle, Czech Republic",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
01-08-2019,51777,01-08-2019,"8700 Kunde Centers, Dedrickfort, Dominican Republic",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
05-11-2016,90182,05-11-2016,"62631 Bayer Valleys, West Kade, Mayotte",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
08-06-2019,92418,08-06-2019,"98879 Ransom Springs, Schultzton, Haiti",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
19-11-2019,11557,19-11-2019,"7068 Tyrel Haven, Westshire, Cambodia",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
15-08-2017,3444,15-08-2017,"2954 Brekke Wall, North Aliyaberg, Saint Helena",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
02-06-2019,52670,02-06-2019,"10114 Smitham Curve, Rebekashire, Lithuania",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
27-08-2016,42988,27-08-2016,"62758 Emmerich Forks, Thoraton, Pakistan",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
30-12-2019,48208,30-12-2019,"0277 Hane Shoal, Halvorsonbury, South Africa",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
21-09-2018,49766,21-09-2018,"4712 Mathilde Walks, Kiehnside, Venezuela",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
23-12-2019,35375,23-12-2019,"8528 Demetrius Views, South Royalland, Samoa",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
12-05-2019,96552,12-05-2019,"25839 Celestino Springs, South Clement, Czech Republic",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
18-03-2019,19064,18-03-2019,"85675 Strosin Cape, New Catherinefurt, Bolivia",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
11-04-2018,34917,11-04-2018,"33413 Beth Rue, West Carissafurt, Gibraltar",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
02-02-2017,82319,02-02-2017,"5826 Bradtke Crossroad, Auerside, United States Minor Outlying Islands",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
05-02-2017,62718,05-02-2017,"5328 Altenwerth Union, Lake Rodmouth, Congo",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
26-10-2017,51026,26-10-2017,"023 Hagenes Walk, West Maggie, Swaziland",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
19-11-2016,37787,19-11-2016,"684 Pfeffer Cape, Janaeburgh, Central African Republic",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
09-09-2019,16718,09-09-2019,"24237 Deckow Inlet, Isadorestad, Nauru",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
25-08-2019,39022,25-08-2019,"695 Olson Knoll, South Darwinchester, Sierra Leone",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
02-09-2017,90515,02-09-2017,"46193 Hansen Knolls, Odiestad, Guinea",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
14-04-2017,85592,14-04-2017,"79925 Muller Forest, Ellastad, Saint Vincent and the Grenadines",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
23-07-2017,51062,23-07-2017,"88263 Moses Trail, North Cruz, Macao",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
28-12-2019,48208,28-12-2019,"331 Nichole Avenue, South Gagemouth, France",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
16-01-2019,62351,16-01-2019,"16800 Ivory Mountain, East Kirkland, Sudan",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
21-07-2019,69603,21-07-2019,"61387 Chaim Keys, Boylehaven, South Georgia and the South Sandwich Islands",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
16-07-2017,98924,16-07-2017,"15422 Woodrow Turnpike, Lake Aidenport, Botswana",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
08-06-2016,49381,08-06-2016,"535 Issac Loop, Murphychester, Estonia",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
06-07-2019,47074,06-07-2019,"25261 Rice Circles, Ethelynberg, New Caledonia",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
20-07-2018,35437,20-07-2018,"35217 Lulu Junctions, East Garrick, Monaco",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
25-03-2019,6638,25-03-2019,"6190 Schimmel Brook, South Imogene, Azerbaijan",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
11-04-2017,97602,11-04-2017,"00640 Schamberger Bypass, Port Evelinehaven, Albania",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
09-05-2016,26926,09-05-2016,"83093 Abbott Route, South Janechester, Faroe Islands",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
08-12-2016,45779,08-12-2016,"690 Fahey Tunnel, Port Carmelatown, Holy See (Vatican City State)",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
18-12-2017,10616,18-12-2017,"723 Lexie Fords, Garrettville, Algeria",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
05-08-2017,87594,05-08-2017,"507 Jenkins Camp, Howemouth, French Southern Territories",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
23-07-2016,90608,23-07-2016,"9161 Botsford Prairie, West Loraine, Somalia",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
26-04-2017,16812,26-04-2017,"457 Hegmann Locks, East Jaycee, Mali",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
30-06-2017,8786,30-06-2017,"352 Else Mills, East Jarodport, Virgin Islands, British",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
25-06-2017,72412,25-06-2017,"207 Verona Expressway, Dorcasmouth, Zimbabwe",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
22-09-2018,59972,22-09-2018,"793 Adalberto Skyway, New Verniceborough, Mayotte",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
06-08-2016,25533,06-08-2016,"130 Marques Valleys, South Amber, Montserrat",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
25-09-2019,75092,25-09-2019,"9698 Halvorson Knolls, New Willaborough, Heard Island and McDonald Islands",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
21-06-2018,55577,21-06-2018,"6685 Hills Ridges, West Ardella, Bulgaria",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
29-01-2017,49381,29-01-2017,"895 Medhurst Junctions, Wilkinsonchester, French Guiana",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
28-08-2019,57810,28-08-2019,"5262 Cummerata Gateway, South Sadie, Thailand",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
29-10-2016,51412,29-10-2016,"4156 O'Conner Oval, West Bridgetteberg, Guernsey",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
24-08-2018,86217,24-08-2018,"87212 Ledner Crest, Gleasonville, Faroe Islands",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
01-03-2017,57503,01-03-2017,"096 Keeling Expressway, West Rolando, Ethiopia",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
24-08-2019,11760,24-08-2019,"674 Lamar Cove, Earnestineburgh, Samoa",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
25-09-2018,44949,25-09-2018,"9448 Anika Walk, Port Lelahstad, Mali",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
02-05-2018,934,02-05-2018,"5103 Legros Circle, Kautzerport, Kiribati",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
24-04-2017,77490,24-04-2017,"89315 Volkman Fords, South Nelsonmouth, Tuvalu",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
28-01-2019,28164,28-01-2019,"08334 Fay Rue, Port Johnathanton, Indonesia",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
17-06-2017,34749,17-06-2017,"7373 Walter Orchard, Port Jaquelineshire, Jamaica",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
06-11-2016,82230,06-11-2016,"392 Mary Flat, Allenebury, Guinea-Bissau",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
03-02-2019,37583,03-02-2019,"6443 Rippin Corner, North Bettie, Zambia",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
11-03-2017,80851,11-03-2017,"19543 Lamar Wall, West Ladariusberg, Saint Helena",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
03-09-2019,96942,03-09-2019,"798 Thompson Club, Gradytown, Gabon",929,1,250,30,250,280,250,17,208,250,208,40,83,125,,
05-07-2018,72919,05-07-2018,"641 Legros Coves, New Sedrick, Iran",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
01-12-2018,48271,01-12-2018,"5569 Kuphal Drive, Inesport, Turkey",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
30-10-2018,98500,30-10-2018,"7253 Angelica Path, Port Torrance, Djibouti",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
28-02-2017,46805,28-02-2017,"431 Stehr Springs, Leannonland, Netherlands",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
11-10-2016,31398,11-10-2016,"5384 Conn Hills, Connellyburgh, Solomon Islands",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
19-08-2018,61341,19-08-2018,"0227 Micheal Light, Abshireton, Puerto Rico",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
17-06-2017,58013,17-06-2017,"38689 Hilll Hollow, West Nigelfort, Norway",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
26-10-2018,23071,26-10-2018,"128 Celia Cove, North Matt, Zimbabwe",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
17-06-2017,86946,17-06-2017,"9943 Baumbach View, East Kylerburgh, Antarctica (the territory South of 60 deg S)",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
24-07-2018,69342,24-07-2018,"175 Madalyn Well, Heathcotestad, Pitcairn Islands",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
23-08-2019,68360,23-08-2019,"70370 Cremin Green, Reynoldsport, Sudan",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
25-02-2017,71610,25-02-2017,"5526 Jayce Orchard, Greenfelderburgh, Falkland Islands (Malvinas)",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
01-04-2017,11514,01-04-2017,"4523 Moore Course, West Maverick, Costa Rica",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
20-04-2018,16082,20-04-2018,"8773 Pearline Union, West Judeside, Singapore",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
29-07-2017,15662,29-07-2017,"153 Franecki Circle, Lake Arlie, Sudan",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
10-07-2019,64903,10-07-2019,"09116 Ward Points, Joshuahside, Netherlands",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
11-02-2019,19648,11-02-2019,"7034 Murphy Forges, Sporerchester, Romania",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
01-06-2016,18627,01-06-2016,"6936 Augusta Ford, Schroederburgh, Timor-Leste",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
24-09-2019,99105,24-09-2019,"4443 Ulices Cliff, Weimannshire, Saint Kitts and Nevis",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
31-10-2018,87751,31-10-2018,"701 Easton Squares, Gabriellebury, Greenland",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
08-10-2016,84751,08-10-2016,"711 Nolan Parkways, New Allyport, Venezuela",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
21-11-2018,88993,21-11-2018,"955 Grayson Spring, Lake Bartontown, Cuba",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
20-11-2017,41120,20-11-2017,"5339 Reed Mountain, West Darrin, Guyana",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
25-04-2017,43357,25-04-2017,"00203 Wiegand Underpass, Lake Betsy, Austria",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
30-06-2019,82165,30-06-2019,"291 Schneider Port, Rodriguezchester, Kazakhstan",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
16-04-2019,81006,16-04-2019,"2583 Kirlin Motorway, Bergnaumhaven, Kyrgyz Republic",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
24-09-2018,22983,24-09-2018,"46876 Jakubowski Junction, West Eloisaburgh, French Southern Territories",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
15-02-2019,73673,15-02-2019,"16053 Mueller View, Lake Laishaville, Saint Vincent and the Grenadines",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
27-11-2019,99105,27-11-2019,"8925 Metz Prairie, Langworthview, Lithuania",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
19-01-2017,96942,19-01-2017,"3881 Kozey Shoal, North Eudora, Saint Vincent and the Grenadines",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
10-01-2019,73259,10-01-2019,"49503 Beer Mountains, Thaliaview, Comoros",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
20-09-2019,22740,20-09-2019,"3097 Esmeralda Loop, Lake Louie, Cameroon",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
10-07-2018,15930,10-07-2018,"0356 Lavinia Lodge, Turcotteview, Bolivia",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
20-05-2017,28539,20-05-2017,"12316 Jacobs Crescent, Karleyborough, Senegal",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
04-03-2019,34974,04-03-2019,"0080 Anastasia Union, Langworthstad, Togo",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
08-11-2017,7002,08-11-2017,"199 Rau Gardens, Swaniawskiberg, Italy",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
24-05-2019,27111,24-05-2019,"87007 Keara Springs, Wolffmouth, Russian Federation",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
11-03-2016,18054,11-03-2016,"4264 Sebastian Greens, O'Connerberg, Nepal",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
15-09-2019,58310,15-09-2019,"137 Kuphal Square, Priceside, Brunei Darussalam",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
29-07-2019,83362,29-07-2019,"31220 Davonte Trafficway, Stehrmouth, Iceland",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
19-11-2019,87992,19-11-2019,"60928 Bennie Gateway, Vincenzoville, Anguilla",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
31-07-2017,58562,31-07-2017,"5130 Gudrun Unions, Nayelihaven, Reunion",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
13-08-2018,9132,13-08-2018,"738 Krystal Spring, Annabelbury, United States Minor Outlying Islands",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
07-11-2016,53053,07-11-2016,"45014 Purdy Pike, Cullenmouth, Guernsey",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
19-05-2016,18141,19-05-2016,"48569 Landen Orchard, Isidroside, Montenegro",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
20-12-2018,43138,20-12-2018,"7113 Samson Inlet, South Aryannahaven, Niue",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
29-11-2017,48116,29-11-2017,"9643 Harvey Route, East Haileyport, Kenya",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
18-10-2019,65844,18-10-2019,"644 Keon Plains, Kozeyberg, Lebanon",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
06-01-2019,84896,06-01-2019,"0324 Morris Divide, Lake Juliamouth, Belarus",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
10-01-2017,59389,10-01-2017,"081 Ellsworth Burgs, East Cordie, Finland",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
08-07-2016,26060,08-07-2016,"8370 Koelpin Springs, Parisianchester, United Arab Emirates",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
07-04-2019,29548,07-04-2019,"402 Predovic Radial, Wolffbury, Burundi",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
03-09-2016,11841,03-09-2016,"189 Tyshawn Cliffs, South Marcella, Palau",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
31-10-2019,64864,31-10-2019,"727 Kimberly Canyon, New Eulahview, Nicaragua",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
27-05-2016,68520,27-05-2016,"3361 O'Reilly Crossroad, Uptonberg, Brunei Darussalam",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
05-02-2018,67182,05-02-2018,"1037 Daugherty Extension, West Madieshire, Tanzania",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
06-10-2018,58211,06-10-2018,"22694 Orrin Trafficway, Edwardmouth, Svalbard & Jan Mayen Islands",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
12-06-2016,69980,12-06-2016,"300 Gutkowski Field, Alysaland, Cambodia",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
16-05-2016,45990,16-05-2016,"7049 Lemke Streets, Swiftland, Malaysia",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
15-01-2019,65539,15-01-2019,"64095 Weissnat Inlet, Mireilleport, British Indian Ocean Territory (Chagos Archipelago)",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
14-08-2019,36949,14-08-2019,"98104 Nathan Cape, Adamsburgh, Cameroon",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
18-04-2017,46884,18-04-2017,"7560 Jettie Isle, Schillerfort, Comoros",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
19-09-2016,78691,19-09-2016,"807 Kautzer Lodge, Kylieport, Puerto Rico",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
05-07-2019,56398,05-07-2019,"818 Dickens Ranch, Port Jacksonstad, Colombia",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
19-12-2017,28052,19-12-2017,"98550 Ondricka Isle, West Jasmin, Namibia",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
29-06-2017,82982,29-06-2017,"52441 Welch Burgs, Kurtside, Northern Mariana Islands",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
03-03-2017,50582,03-03-2017,"19952 Kreiger Parkways, Lisafort, Cote d'Ivoire",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
20-08-2019,2185,20-08-2019,"059 O'Reilly Mission, North Jaqueline, Western Sahara",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
02-10-2018,33673,02-10-2018,"673 Tyler Shoals, Stanland, Northern Mariana Islands",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
15-06-2016,68909,15-06-2016,"00708 Modesto Shores, East Justus, Belgium",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
18-11-2017,29435,18-11-2017,"727 Juston Rue, North Rosetta, Nigeria",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
12-05-2017,8604,12-05-2017,"97428 Bradtke Light, Chanelletown, Bhutan",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
19-10-2019,29421,19-10-2019,"116 Sasha Locks, South Iliana, Libyan Arab Jamahiriya",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
02-05-2017,56359,02-05-2017,"847 Kassulke Harbors, Lake Serenityberg, Lithuania",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
03-03-2019,8670,03-03-2019,"996 Eugenia Terrace, New Evieburgh, Tonga",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
30-12-2018,10549,30-12-2018,"209 Nathaniel Divide, Maximobury, Poland",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
06-04-2017,49629,06-04-2017,"823 Streich Gardens, Thompsonport, Tunisia",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
03-03-2019,13394,03-03-2019,"2165 Earlene Greens, Lake Maye, Ethiopia",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
08-07-2016,26502,08-07-2016,"13175 Jakubowski Unions, Lake Catharineborough, Greece",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
01-02-2018,78976,01-02-2018,"73288 Simone View, Branthaven, Zimbabwe",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
19-06-2018,62718,19-06-2018,"29794 Maryse Circle, North Susanaburgh, Falkland Islands (Malvinas)",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
02-03-2018,35511,02-03-2018,"910 Damon Burg, Pollyport, Brazil",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
27-02-2019,11739,27-02-2019,"590 Aufderhar Pines, Willmsfort, Samoa",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
18-05-2019,29002,18-05-2019,"209 Effertz Hill, Hoytchester, Aruba",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
22-11-2017,32578,22-11-2017,"5402 Kuhic Well, South Davidville, Turkey",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
25-02-2019,60454,25-02-2019,"801 Zelma Gateway, McKenziefort, British Indian Ocean Territory (Chagos Archipelago)",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
05-11-2017,87685,05-11-2017,"830 Katheryn Ways, East Juliana, Libyan Arab Jamahiriya",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
29-11-2019,28821,29-11-2019,"792 Amaya Neck, Luebury, Philippines",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
09-10-2016,39206,09-10-2016,"8591 Ruecker Keys, New Monty, Puerto Rico",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
25-10-2019,77363,25-10-2019,"1871 Hollis Crossroad, West Gunnar, Vanuatu",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
04-07-2017,55174,04-07-2017,"83598 Runolfsdottir Crescent, Jakehaven, New Caledonia",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
02-06-2019,93463,02-06-2019,"0714 Ernser Cove, Rempelbury, Gibraltar",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
17-02-2018,49942,17-02-2018,"64872 Gerhold Run, Nienowton, Kiribati",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
11-04-2019,31494,11-04-2019,"94567 Miller Green, Bartolettiside, Saint Vincent and the Grenadines",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
21-08-2017,82857,21-08-2017,"519 McKenzie Trafficway, Port Emil, Lesotho",929,1,250,30,250,280,250,10,225,250,225,40,90,135,,
